# Time(s)	Strain
9.70020e+00	8.43313e-05
9.70030e+00	8.43227e-05
9.70040e+00	8.43140e-05
9.70050e+00	8.43053e-05
9.70060e+00	8.42965e-05
9.70070e+00	8.42877e-05
9.70080e+00	8.42788e-05
9.70090e+00	8.42698e-05
9.70100e+00	8.42608e-05
9.70110e+00	8.42518e-05
9.70120e+00	8.42426e-05
9.70130e+00	8.42335e-05
9.70140e+00	8.42242e-05
9.70150e+00	8.42149e-05
9.70160e+00	8.42056e-05
9.70170e+00	8.41962e-05
9.70180e+00	8.41868e-05
9.70190e+00	8.41773e-05
9.70200e+00	8.41677e-05
9.70210e+00	8.41581e-05
9.70220e+00	8.41484e-05
9.70230e+00	8.41387e-05
9.70240e+00	8.41289e-05
9.70250e+00	8.41190e-05
9.70260e+00	8.41092e-05
9.70270e+00	8.40992e-05
9.70280e+00	8.40892e-05
9.70290e+00	8.40791e-05
9.70300e+00	8.40690e-05
9.70310e+00	8.40589e-05
9.70320e+00	8.40486e-05
9.70330e+00	8.40383e-05
9.70340e+00	8.40280e-05
9.70350e+00	8.40176e-05
9.70360e+00	8.40072e-05
9.70370e+00	8.39967e-05
9.70380e+00	8.39861e-05
9.70390e+00	8.39755e-05
9.70400e+00	8.39648e-05
9.70410e+00	8.39541e-05
9.70420e+00	8.39433e-05
9.70430e+00	8.39325e-05
9.70440e+00	8.39216e-05
9.70450e+00	8.39106e-05
9.70460e+00	8.38996e-05
9.70470e+00	8.38886e-05
9.70480e+00	8.38775e-05
9.70490e+00	8.38663e-05
9.70500e+00	8.38551e-05
9.70510e+00	8.38438e-05
9.70520e+00	8.38325e-05
9.70530e+00	8.38211e-05
9.70540e+00	8.38096e-05
9.70550e+00	8.37981e-05
9.70560e+00	8.37866e-05
9.70570e+00	8.37750e-05
9.70580e+00	8.37633e-05
9.70590e+00	8.37516e-05
9.70600e+00	8.37398e-05
9.70610e+00	8.37280e-05
9.70620e+00	8.37161e-05
9.70630e+00	8.37042e-05
9.70640e+00	8.36922e-05
9.70650e+00	8.36801e-05
9.70660e+00	8.36680e-05
9.70670e+00	8.36558e-05
9.70680e+00	8.36436e-05
9.70690e+00	8.36313e-05
9.70700e+00	8.36190e-05
9.70710e+00	8.36066e-05
9.70720e+00	8.35942e-05
9.70730e+00	8.35817e-05
9.70740e+00	8.35691e-05
9.70750e+00	8.35565e-05
9.70760e+00	8.35439e-05
9.70770e+00	8.35312e-05
9.70780e+00	8.35184e-05
9.70790e+00	8.35056e-05
9.70800e+00	8.34927e-05
9.70810e+00	8.34797e-05
9.70820e+00	8.34668e-05
9.70830e+00	8.34537e-05
9.70840e+00	8.34406e-05
9.70850e+00	8.34274e-05
9.70860e+00	8.34142e-05
9.70870e+00	8.34010e-05
9.70880e+00	8.33876e-05
9.70890e+00	8.33743e-05
9.70900e+00	8.33608e-05
9.70910e+00	8.33473e-05
9.70920e+00	8.33338e-05
9.70930e+00	8.33202e-05
9.70940e+00	8.33065e-05
9.70950e+00	8.32928e-05
9.70960e+00	8.32791e-05
9.70970e+00	8.32652e-05
9.70980e+00	8.32514e-05
9.70990e+00	8.32374e-05
9.71000e+00	8.32234e-05
9.71010e+00	8.32094e-05
9.71020e+00	8.31953e-05
9.71030e+00	8.31812e-05
9.71040e+00	8.31669e-05
9.71050e+00	8.31527e-05
9.71060e+00	8.31384e-05
9.71070e+00	8.31240e-05
9.71080e+00	8.31096e-05
9.71090e+00	8.30951e-05
9.71100e+00	8.30805e-05
9.71110e+00	8.30659e-05
9.71120e+00	8.30513e-05
9.71130e+00	8.30366e-05
9.71140e+00	8.30218e-05
9.71150e+00	8.30070e-05
9.71160e+00	8.29922e-05
9.71170e+00	8.29772e-05
9.71180e+00	8.29622e-05
9.71190e+00	8.29472e-05
9.71200e+00	8.29321e-05
9.71210e+00	8.29170e-05
9.71220e+00	8.29018e-05
9.71230e+00	8.28865e-05
9.71240e+00	8.28712e-05
9.71250e+00	8.28558e-05
9.71260e+00	8.28404e-05
9.71270e+00	8.28249e-05
9.71280e+00	8.28094e-05
9.71290e+00	8.27938e-05
9.71300e+00	8.27782e-05
9.71310e+00	8.27625e-05
9.71320e+00	8.27467e-05
9.71330e+00	8.27309e-05
9.71340e+00	8.27151e-05
9.71350e+00	8.26991e-05
9.71360e+00	8.26832e-05
9.71370e+00	8.26671e-05
9.71380e+00	8.26511e-05
9.71390e+00	8.26349e-05
9.71400e+00	8.26187e-05
9.71410e+00	8.26025e-05
9.71420e+00	8.25862e-05
9.71430e+00	8.25698e-05
9.71440e+00	8.25534e-05
9.71450e+00	8.25369e-05
9.71460e+00	8.25204e-05
9.71470e+00	8.25038e-05
9.71480e+00	8.24872e-05
9.71490e+00	8.24705e-05
9.71500e+00	8.24538e-05
9.71510e+00	8.24370e-05
9.71520e+00	8.24201e-05
9.71530e+00	8.24032e-05
9.71540e+00	8.23863e-05
9.71550e+00	8.23692e-05
9.71560e+00	8.23522e-05
9.71570e+00	8.23350e-05
9.71580e+00	8.23178e-05
9.71590e+00	8.23006e-05
9.71600e+00	8.22833e-05
9.71610e+00	8.22660e-05
9.71620e+00	8.22486e-05
9.71630e+00	8.22311e-05
9.71640e+00	8.22136e-05
9.71650e+00	8.21960e-05
9.71660e+00	8.21784e-05
9.71670e+00	8.21607e-05
9.71680e+00	8.21430e-05
9.71690e+00	8.21252e-05
9.71700e+00	8.21074e-05
9.71710e+00	8.20895e-05
9.71720e+00	8.20715e-05
9.71730e+00	8.20535e-05
9.71740e+00	8.20354e-05
9.71750e+00	8.20173e-05
9.71760e+00	8.19991e-05
9.71770e+00	8.19809e-05
9.71780e+00	8.19626e-05
9.71790e+00	8.19443e-05
9.71800e+00	8.19259e-05
9.71810e+00	8.19075e-05
9.71820e+00	8.18890e-05
9.71830e+00	8.18704e-05
9.71840e+00	8.18518e-05
9.71850e+00	8.18331e-05
9.71860e+00	8.18144e-05
9.71870e+00	8.17956e-05
9.71880e+00	8.17768e-05
9.71890e+00	8.17579e-05
9.71900e+00	8.17390e-05
9.71910e+00	8.17200e-05
9.71920e+00	8.17009e-05
9.71930e+00	8.16818e-05
9.71940e+00	8.16627e-05
9.71950e+00	8.16434e-05
9.71960e+00	8.16242e-05
9.71970e+00	8.16049e-05
9.71980e+00	8.15855e-05
9.71990e+00	8.15660e-05
9.72000e+00	8.15466e-05
9.72010e+00	8.15270e-05
9.72020e+00	8.15074e-05
9.72030e+00	8.14878e-05
9.72040e+00	8.14681e-05
9.72050e+00	8.14483e-05
9.72060e+00	8.14285e-05
9.72070e+00	8.14086e-05
9.72080e+00	8.13887e-05
9.72090e+00	8.13687e-05
9.72100e+00	8.13487e-05
9.72110e+00	8.13286e-05
9.72120e+00	8.13084e-05
9.72130e+00	8.12882e-05
9.72140e+00	8.12680e-05
9.72150e+00	8.12477e-05
9.72160e+00	8.12273e-05
9.72170e+00	8.12069e-05
9.72180e+00	8.11864e-05
9.72190e+00	8.11659e-05
9.72200e+00	8.11453e-05
9.72210e+00	8.11247e-05
9.72220e+00	8.11040e-05
9.72230e+00	8.10832e-05
9.72240e+00	8.10624e-05
9.72250e+00	8.10416e-05
9.72260e+00	8.10207e-05
9.72270e+00	8.09997e-05
9.72280e+00	8.09787e-05
9.72290e+00	8.09576e-05
9.72300e+00	8.09365e-05
9.72310e+00	8.09153e-05
9.72320e+00	8.08941e-05
9.72330e+00	8.08728e-05
9.72340e+00	8.08514e-05
9.72350e+00	8.08300e-05
9.72360e+00	8.08086e-05
9.72370e+00	8.07871e-05
9.72380e+00	8.07655e-05
9.72390e+00	8.07439e-05
9.72400e+00	8.07222e-05
9.72410e+00	8.07005e-05
9.72420e+00	8.06787e-05
9.72430e+00	8.06569e-05
9.72440e+00	8.06350e-05
9.72450e+00	8.06130e-05
9.72460e+00	8.05911e-05
9.72470e+00	8.05690e-05
9.72480e+00	8.05469e-05
9.72490e+00	8.05247e-05
9.72500e+00	8.05025e-05
9.72510e+00	8.04802e-05
9.72520e+00	8.04579e-05
9.72530e+00	8.04355e-05
9.72540e+00	8.04131e-05
9.72550e+00	8.03906e-05
9.72560e+00	8.03681e-05
9.72570e+00	8.03455e-05
9.72580e+00	8.03228e-05
9.72590e+00	8.03001e-05
9.72600e+00	8.02774e-05
9.72610e+00	8.02546e-05
9.72620e+00	8.02317e-05
9.72630e+00	8.02088e-05
9.72640e+00	8.01858e-05
9.72650e+00	8.01628e-05
9.72660e+00	8.01397e-05
9.72670e+00	8.01165e-05
9.72680e+00	8.00933e-05
9.72690e+00	8.00701e-05
9.72700e+00	8.00468e-05
9.72710e+00	8.00234e-05
9.72720e+00	8.00000e-05
9.72730e+00	7.99766e-05
9.72740e+00	7.99531e-05
9.72750e+00	7.99295e-05
9.72760e+00	7.99059e-05
9.72770e+00	7.98822e-05
9.72780e+00	7.98584e-05
9.72790e+00	7.98347e-05
9.72800e+00	7.98108e-05
9.72810e+00	7.97869e-05
9.72820e+00	7.97630e-05
9.72830e+00	7.97390e-05
9.72840e+00	7.97149e-05
9.72850e+00	7.96908e-05
9.72860e+00	7.96666e-05
9.72870e+00	7.96424e-05
9.72880e+00	7.96181e-05
9.72890e+00	7.95938e-05
9.72900e+00	7.95694e-05
9.72910e+00	7.95450e-05
9.72920e+00	7.95205e-05
9.72930e+00	7.94959e-05
9.72940e+00	7.94713e-05
9.72950e+00	7.94467e-05
9.72960e+00	7.94220e-05
9.72970e+00	7.93972e-05
9.72980e+00	7.93724e-05
9.72990e+00	7.93475e-05
9.73000e+00	7.93226e-05
9.73010e+00	7.92976e-05
9.73020e+00	7.92726e-05
9.73030e+00	7.92475e-05
9.73040e+00	7.92224e-05
9.73050e+00	7.91972e-05
9.73060e+00	7.91720e-05
9.73070e+00	7.91467e-05
9.73080e+00	7.91213e-05
9.73090e+00	7.90959e-05
9.73100e+00	7.90704e-05
9.73110e+00	7.90449e-05
9.73120e+00	7.90194e-05
9.73130e+00	7.89937e-05
9.73140e+00	7.89681e-05
9.73150e+00	7.89423e-05
9.73160e+00	7.89165e-05
9.73170e+00	7.88907e-05
9.73180e+00	7.88648e-05
9.73190e+00	7.88389e-05
9.73200e+00	7.88129e-05
9.73210e+00	7.87868e-05
9.73220e+00	7.87607e-05
9.73230e+00	7.87346e-05
9.73240e+00	7.87084e-05
9.73250e+00	7.86821e-05
9.73260e+00	7.86558e-05
9.73270e+00	7.86294e-05
9.73280e+00	7.86030e-05
9.73290e+00	7.85765e-05
9.73300e+00	7.85500e-05
9.73310e+00	7.85234e-05
9.73320e+00	7.84967e-05
9.73330e+00	7.84700e-05
9.73340e+00	7.84433e-05
9.73350e+00	7.84165e-05
9.73360e+00	7.83896e-05
9.73370e+00	7.83627e-05
9.73380e+00	7.83358e-05
9.73390e+00	7.83088e-05
9.73400e+00	7.82817e-05
9.73410e+00	7.82546e-05
9.73420e+00	7.82274e-05
9.73430e+00	7.82002e-05
9.73440e+00	7.81729e-05
9.73450e+00	7.81455e-05
9.73460e+00	7.81182e-05
9.73470e+00	7.80907e-05
9.73480e+00	7.80632e-05
9.73490e+00	7.80357e-05
9.73500e+00	7.80081e-05
9.73510e+00	7.79804e-05
9.73520e+00	7.79527e-05
9.73530e+00	7.79249e-05
9.73540e+00	7.78971e-05
9.73550e+00	7.78693e-05
9.73560e+00	7.78413e-05
9.73570e+00	7.78134e-05
9.73580e+00	7.77853e-05
9.73590e+00	7.77573e-05
9.73600e+00	7.77291e-05
9.73610e+00	7.77009e-05
9.73620e+00	7.76727e-05
9.73630e+00	7.76444e-05
9.73640e+00	7.76161e-05
9.73650e+00	7.75877e-05
9.73660e+00	7.75592e-05
9.73670e+00	7.75307e-05
9.73680e+00	7.75021e-05
9.73690e+00	7.74735e-05
9.73700e+00	7.74449e-05
9.73710e+00	7.74161e-05
9.73720e+00	7.73874e-05
9.73730e+00	7.73586e-05
9.73740e+00	7.73297e-05
9.73750e+00	7.73007e-05
9.73760e+00	7.72718e-05
9.73770e+00	7.72427e-05
9.73780e+00	7.72136e-05
9.73790e+00	7.71845e-05
9.73800e+00	7.71553e-05
9.73810e+00	7.71261e-05
9.73820e+00	7.70968e-05
9.73830e+00	7.70674e-05
9.73840e+00	7.70380e-05
9.73850e+00	7.70085e-05
9.73860e+00	7.69790e-05
9.73870e+00	7.69495e-05
9.73880e+00	7.69198e-05
9.73890e+00	7.68902e-05
9.73900e+00	7.68605e-05
9.73910e+00	7.68307e-05
9.73920e+00	7.68008e-05
9.73930e+00	7.67710e-05
9.73940e+00	7.67410e-05
9.73950e+00	7.67110e-05
9.73960e+00	7.66810e-05
9.73970e+00	7.66509e-05
9.73980e+00	7.66208e-05
9.73990e+00	7.65906e-05
9.74000e+00	7.65603e-05
9.74010e+00	7.65300e-05
9.74020e+00	7.64997e-05
9.74030e+00	7.64693e-05
9.74040e+00	7.64388e-05
9.74050e+00	7.64083e-05
9.74060e+00	7.63777e-05
9.74070e+00	7.63471e-05
9.74080e+00	7.63164e-05
9.74090e+00	7.62857e-05
9.74100e+00	7.62549e-05
9.74110e+00	7.62241e-05
9.74120e+00	7.61932e-05
9.74130e+00	7.61623e-05
9.74140e+00	7.61313e-05
9.74150e+00	7.61003e-05
9.74160e+00	7.60692e-05
9.74170e+00	7.60380e-05
9.74180e+00	7.60068e-05
9.74190e+00	7.59756e-05
9.74200e+00	7.59443e-05
9.74210e+00	7.59129e-05
9.74220e+00	7.58815e-05
9.74230e+00	7.58501e-05
9.74240e+00	7.58186e-05
9.74250e+00	7.57870e-05
9.74260e+00	7.57554e-05
9.74270e+00	7.57237e-05
9.74280e+00	7.56920e-05
9.74290e+00	7.56602e-05
9.74300e+00	7.56284e-05
9.74310e+00	7.55966e-05
9.74320e+00	7.55646e-05
9.74330e+00	7.55326e-05
9.74340e+00	7.55006e-05
9.74350e+00	7.54685e-05
9.74360e+00	7.54364e-05
9.74370e+00	7.54042e-05
9.74380e+00	7.53720e-05
9.74390e+00	7.53397e-05
9.74400e+00	7.53073e-05
9.74410e+00	7.52749e-05
9.74420e+00	7.52425e-05
9.74430e+00	7.52100e-05
9.74440e+00	7.51774e-05
9.74450e+00	7.51448e-05
9.74460e+00	7.51122e-05
9.74470e+00	7.50795e-05
9.74480e+00	7.50467e-05
9.74490e+00	7.50139e-05
9.74500e+00	7.49811e-05
9.74510e+00	7.49481e-05
9.74520e+00	7.49152e-05
9.74530e+00	7.48822e-05
9.74540e+00	7.48491e-05
9.74550e+00	7.48160e-05
9.74560e+00	7.47828e-05
9.74570e+00	7.47496e-05
9.74580e+00	7.47163e-05
9.74590e+00	7.46830e-05
9.74600e+00	7.46496e-05
9.74610e+00	7.46162e-05
9.74620e+00	7.45827e-05
9.74630e+00	7.45491e-05
9.74640e+00	7.45155e-05
9.74650e+00	7.44819e-05
9.74660e+00	7.44482e-05
9.74670e+00	7.44145e-05
9.74680e+00	7.43807e-05
9.74690e+00	7.43468e-05
9.74700e+00	7.43129e-05
9.74710e+00	7.42790e-05
9.74720e+00	7.42450e-05
9.74730e+00	7.42109e-05
9.74740e+00	7.41768e-05
9.74750e+00	7.41427e-05
9.74760e+00	7.41085e-05
9.74770e+00	7.40742e-05
9.74780e+00	7.40399e-05
9.74790e+00	7.40056e-05
9.74800e+00	7.39712e-05
9.74810e+00	7.39367e-05
9.74820e+00	7.39022e-05
9.74830e+00	7.38676e-05
9.74840e+00	7.38330e-05
9.74850e+00	7.37983e-05
9.74860e+00	7.37636e-05
9.74870e+00	7.37288e-05
9.74880e+00	7.36940e-05
9.74890e+00	7.36592e-05
9.74900e+00	7.36242e-05
9.74910e+00	7.35893e-05
9.74920e+00	7.35542e-05
9.74930e+00	7.35192e-05
9.74940e+00	7.34840e-05
9.74950e+00	7.34489e-05
9.74960e+00	7.34136e-05
9.74970e+00	7.33783e-05
9.74980e+00	7.33430e-05
9.74990e+00	7.33076e-05
9.75000e+00	7.32722e-05
9.75010e+00	7.32367e-05
9.75020e+00	7.32012e-05
9.75030e+00	7.31656e-05
9.75040e+00	7.31300e-05
9.75050e+00	7.30943e-05
9.75060e+00	7.30585e-05
9.75070e+00	7.30227e-05
9.75080e+00	7.29869e-05
9.75090e+00	7.29510e-05
9.75100e+00	7.29151e-05
9.75110e+00	7.28791e-05
9.75120e+00	7.28430e-05
9.75130e+00	7.28069e-05
9.75140e+00	7.27708e-05
9.75150e+00	7.27346e-05
9.75160e+00	7.26983e-05
9.75170e+00	7.26620e-05
9.75180e+00	7.26257e-05
9.75190e+00	7.25893e-05
9.75200e+00	7.25528e-05
9.75210e+00	7.25163e-05
9.75220e+00	7.24798e-05
9.75230e+00	7.24432e-05
9.75240e+00	7.24065e-05
9.75250e+00	7.23698e-05
9.75260e+00	7.23331e-05
9.75270e+00	7.22963e-05
9.75280e+00	7.22594e-05
9.75290e+00	7.22225e-05
9.75300e+00	7.21856e-05
9.75310e+00	7.21486e-05
9.75320e+00	7.21115e-05
9.75330e+00	7.20744e-05
9.75340e+00	7.20373e-05
9.75350e+00	7.20000e-05
9.75360e+00	7.19628e-05
9.75370e+00	7.19255e-05
9.75380e+00	7.18881e-05
9.75390e+00	7.18507e-05
9.75400e+00	7.18133e-05
9.75410e+00	7.17757e-05
9.75420e+00	7.17382e-05
9.75430e+00	7.17006e-05
9.75440e+00	7.16629e-05
9.75450e+00	7.16252e-05
9.75460e+00	7.15875e-05
9.75470e+00	7.15496e-05
9.75480e+00	7.15118e-05
9.75490e+00	7.14739e-05
9.75500e+00	7.14359e-05
9.75510e+00	7.13979e-05
9.75520e+00	7.13599e-05
9.75530e+00	7.13217e-05
9.75540e+00	7.12836e-05
9.75550e+00	7.12454e-05
9.75560e+00	7.12071e-05
9.75570e+00	7.11688e-05
9.75580e+00	7.11305e-05
9.75590e+00	7.10920e-05
9.75600e+00	7.10536e-05
9.75610e+00	7.10151e-05
9.75620e+00	7.09765e-05
9.75630e+00	7.09379e-05
9.75640e+00	7.08993e-05
9.75650e+00	7.08605e-05
9.75660e+00	7.08218e-05
9.75670e+00	7.07830e-05
9.75680e+00	7.07441e-05
9.75690e+00	7.07052e-05
9.75700e+00	7.06663e-05
9.75710e+00	7.06273e-05
9.75720e+00	7.05882e-05
9.75730e+00	7.05491e-05
9.75740e+00	7.05100e-05
9.75750e+00	7.04707e-05
9.75760e+00	7.04315e-05
9.75770e+00	7.03922e-05
9.75780e+00	7.03528e-05
9.75790e+00	7.03134e-05
9.75800e+00	7.02740e-05
9.75810e+00	7.02345e-05
9.75820e+00	7.01949e-05
9.75830e+00	7.01553e-05
9.75840e+00	7.01157e-05
9.75850e+00	7.00760e-05
9.75860e+00	7.00363e-05
9.75870e+00	6.99965e-05
9.75880e+00	6.99566e-05
9.75890e+00	6.99167e-05
9.75900e+00	6.98768e-05
9.75910e+00	6.98368e-05
9.75920e+00	6.97967e-05
9.75930e+00	6.97566e-05
9.75940e+00	6.97165e-05
9.75950e+00	6.96763e-05
9.75960e+00	6.96361e-05
9.75970e+00	6.95958e-05
9.75980e+00	6.95555e-05
9.75990e+00	6.95151e-05
9.76000e+00	6.94746e-05
9.76010e+00	6.94342e-05
9.76020e+00	6.93936e-05
9.76030e+00	6.93530e-05
9.76040e+00	6.93124e-05
9.76050e+00	6.92717e-05
9.76060e+00	6.92310e-05
9.76070e+00	6.91902e-05
9.76080e+00	6.91494e-05
9.76090e+00	6.91085e-05
9.76100e+00	6.90676e-05
9.76110e+00	6.90266e-05
9.76120e+00	6.89856e-05
9.76130e+00	6.89446e-05
9.76140e+00	6.89034e-05
9.76150e+00	6.88623e-05
9.76160e+00	6.88211e-05
9.76170e+00	6.87798e-05
9.76180e+00	6.87385e-05
9.76190e+00	6.86971e-05
9.76200e+00	6.86557e-05
9.76210e+00	6.86143e-05
9.76220e+00	6.85728e-05
9.76230e+00	6.85312e-05
9.76240e+00	6.84896e-05
9.76250e+00	6.84479e-05
9.76260e+00	6.84062e-05
9.76270e+00	6.83645e-05
9.76280e+00	6.83227e-05
9.76290e+00	6.82809e-05
9.76300e+00	6.82390e-05
9.76310e+00	6.81970e-05
9.76320e+00	6.81550e-05
9.76330e+00	6.81130e-05
9.76340e+00	6.80709e-05
9.76350e+00	6.80288e-05
9.76360e+00	6.79866e-05
9.76370e+00	6.79444e-05
9.76380e+00	6.79021e-05
9.76390e+00	6.78598e-05
9.76400e+00	6.78174e-05
9.76410e+00	6.77750e-05
9.76420e+00	6.77325e-05
9.76430e+00	6.76900e-05
9.76440e+00	6.76474e-05
9.76450e+00	6.76048e-05
9.76460e+00	6.75621e-05
9.76470e+00	6.75194e-05
9.76480e+00	6.74767e-05
9.76490e+00	6.74339e-05
9.76500e+00	6.73910e-05
9.76510e+00	6.73481e-05
9.76520e+00	6.73052e-05
9.76530e+00	6.72622e-05
9.76540e+00	6.72191e-05
9.76550e+00	6.71760e-05
9.76560e+00	6.71329e-05
9.76570e+00	6.70897e-05
9.76580e+00	6.70465e-05
9.76590e+00	6.70032e-05
9.76600e+00	6.69598e-05
9.76610e+00	6.69165e-05
9.76620e+00	6.68730e-05
9.76630e+00	6.68296e-05
9.76640e+00	6.67861e-05
9.76650e+00	6.67425e-05
9.76660e+00	6.66989e-05
9.76670e+00	6.66552e-05
9.76680e+00	6.66115e-05
9.76690e+00	6.65677e-05
9.76700e+00	6.65239e-05
9.76710e+00	6.64801e-05
9.76720e+00	6.64362e-05
9.76730e+00	6.63922e-05
9.76740e+00	6.63482e-05
9.76750e+00	6.63042e-05
9.76760e+00	6.62601e-05
9.76770e+00	6.62160e-05
9.76780e+00	6.61718e-05
9.76790e+00	6.61276e-05
9.76800e+00	6.60833e-05
9.76810e+00	6.60390e-05
9.76820e+00	6.59946e-05
9.76830e+00	6.59502e-05
9.76840e+00	6.59057e-05
9.76850e+00	6.58612e-05
9.76860e+00	6.58166e-05
9.76870e+00	6.57720e-05
9.76880e+00	6.57274e-05
9.76890e+00	6.56827e-05
9.76900e+00	6.56379e-05
9.76910e+00	6.55931e-05
9.76920e+00	6.55483e-05
9.76930e+00	6.55034e-05
9.76940e+00	6.54585e-05
9.76950e+00	6.54135e-05
9.76960e+00	6.53685e-05
9.76970e+00	6.53234e-05
9.76980e+00	6.52783e-05
9.76990e+00	6.52331e-05
9.77000e+00	6.51879e-05
9.77010e+00	6.51427e-05
9.77020e+00	6.50973e-05
9.77030e+00	6.50520e-05
9.77040e+00	6.50066e-05
9.77050e+00	6.49611e-05
9.77060e+00	6.49157e-05
9.77070e+00	6.48701e-05
9.77080e+00	6.48245e-05
9.77090e+00	6.47789e-05
9.77100e+00	6.47332e-05
9.77110e+00	6.46875e-05
9.77120e+00	6.46417e-05
9.77130e+00	6.45959e-05
9.77140e+00	6.45501e-05
9.77150e+00	6.45041e-05
9.77160e+00	6.44582e-05
9.77170e+00	6.44122e-05
9.77180e+00	6.43661e-05
9.77190e+00	6.43201e-05
9.77200e+00	6.42739e-05
9.77210e+00	6.42277e-05
9.77220e+00	6.41815e-05
9.77230e+00	6.41352e-05
9.77240e+00	6.40889e-05
9.77250e+00	6.40425e-05
9.77260e+00	6.39961e-05
9.77270e+00	6.39497e-05
9.77280e+00	6.39031e-05
9.77290e+00	6.38566e-05
9.77300e+00	6.38100e-05
9.77310e+00	6.37634e-05
9.77320e+00	6.37167e-05
9.77330e+00	6.36699e-05
9.77340e+00	6.36232e-05
9.77350e+00	6.35763e-05
9.77360e+00	6.35295e-05
9.77370e+00	6.34825e-05
9.77380e+00	6.34356e-05
9.77390e+00	6.33886e-05
9.77400e+00	6.33415e-05
9.77410e+00	6.32944e-05
9.77420e+00	6.32473e-05
9.77430e+00	6.32001e-05
9.77440e+00	6.31528e-05
9.77450e+00	6.31056e-05
9.77460e+00	6.30582e-05
9.77470e+00	6.30109e-05
9.77480e+00	6.29634e-05
9.77490e+00	6.29160e-05
9.77500e+00	6.28685e-05
9.77510e+00	6.28209e-05
9.77520e+00	6.27733e-05
9.77530e+00	6.27257e-05
9.77540e+00	6.26780e-05
9.77550e+00	6.26303e-05
9.77560e+00	6.25825e-05
9.77570e+00	6.25347e-05
9.77580e+00	6.24868e-05
9.77590e+00	6.24389e-05
9.77600e+00	6.23909e-05
9.77610e+00	6.23429e-05
9.77620e+00	6.22949e-05
9.77630e+00	6.22468e-05
9.77640e+00	6.21986e-05
9.77650e+00	6.21505e-05
9.77660e+00	6.21022e-05
9.77670e+00	6.20540e-05
9.77680e+00	6.20056e-05
9.77690e+00	6.19573e-05
9.77700e+00	6.19089e-05
9.77710e+00	6.18604e-05
9.77720e+00	6.18119e-05
9.77730e+00	6.17634e-05
9.77740e+00	6.17148e-05
9.77750e+00	6.16662e-05
9.77760e+00	6.16175e-05
9.77770e+00	6.15688e-05
9.77780e+00	6.15200e-05
9.77790e+00	6.14712e-05
9.77800e+00	6.14224e-05
9.77810e+00	6.13735e-05
9.77820e+00	6.13245e-05
9.77830e+00	6.12755e-05
9.77840e+00	6.12265e-05
9.77850e+00	6.11774e-05
9.77860e+00	6.11283e-05
9.77870e+00	6.10792e-05
9.77880e+00	6.10300e-05
9.77890e+00	6.09807e-05
9.77900e+00	6.09314e-05
9.77910e+00	6.08821e-05
9.77920e+00	6.08327e-05
9.77930e+00	6.07833e-05
9.77940e+00	6.07338e-05
9.77950e+00	6.06843e-05
9.77960e+00	6.06347e-05
9.77970e+00	6.05851e-05
9.77980e+00	6.05355e-05
9.77990e+00	6.04858e-05
9.78000e+00	6.04361e-05
9.78010e+00	6.03863e-05
9.78020e+00	6.03365e-05
9.78030e+00	6.02866e-05
9.78040e+00	6.02367e-05
9.78050e+00	6.01867e-05
9.78060e+00	6.01368e-05
9.78070e+00	6.00867e-05
9.78080e+00	6.00366e-05
9.78090e+00	5.99865e-05
9.78100e+00	5.99363e-05
9.78110e+00	5.98861e-05
9.78120e+00	5.98359e-05
9.78130e+00	5.97856e-05
9.78140e+00	5.97352e-05
9.78150e+00	5.96848e-05
9.78160e+00	5.96344e-05
9.78170e+00	5.95839e-05
9.78180e+00	5.95334e-05
9.78190e+00	5.94829e-05
9.78200e+00	5.94323e-05
9.78210e+00	5.93816e-05
9.78220e+00	5.93309e-05
9.78230e+00	5.92802e-05
9.78240e+00	5.92294e-05
9.78250e+00	5.91786e-05
9.78260e+00	5.91277e-05
9.78270e+00	5.90768e-05
9.78280e+00	5.90259e-05
9.78290e+00	5.89749e-05
9.78300e+00	5.89239e-05
9.78310e+00	5.88728e-05
9.78320e+00	5.88217e-05
9.78330e+00	5.87705e-05
9.78340e+00	5.87193e-05
9.78350e+00	5.86681e-05
9.78360e+00	5.86168e-05
9.78370e+00	5.85655e-05
9.78380e+00	5.85141e-05
9.78390e+00	5.84627e-05
9.78400e+00	5.84112e-05
9.78410e+00	5.83597e-05
9.78420e+00	5.83082e-05
9.78430e+00	5.82566e-05
9.78440e+00	5.82049e-05
9.78450e+00	5.81533e-05
9.78460e+00	5.81015e-05
9.78470e+00	5.80498e-05
9.78480e+00	5.79980e-05
9.78490e+00	5.79462e-05
9.78500e+00	5.78943e-05
9.78510e+00	5.78423e-05
9.78520e+00	5.77904e-05
9.78530e+00	5.77384e-05
9.78540e+00	5.76863e-05
9.78550e+00	5.76342e-05
9.78560e+00	5.75821e-05
9.78570e+00	5.75299e-05
9.78580e+00	5.74777e-05
9.78590e+00	5.74254e-05
9.78600e+00	5.73731e-05
9.78610e+00	5.73208e-05
9.78620e+00	5.72684e-05
9.78630e+00	5.72160e-05
9.78640e+00	5.71635e-05
9.78650e+00	5.71110e-05
9.78660e+00	5.70584e-05
9.78670e+00	5.70058e-05
9.78680e+00	5.69532e-05
9.78690e+00	5.69005e-05
9.78700e+00	5.68478e-05
9.78710e+00	5.67950e-05
9.78720e+00	5.67422e-05
9.78730e+00	5.66894e-05
9.78740e+00	5.66365e-05
9.78750e+00	5.65835e-05
